id,user,date,transaction_type,amount
1310,1769283f-aa2f-4054-a226-9c99f203b758,2020-12-26,DEBIT,40531
1311,1769283f-aa2f-4054-a226-9c99f203b758,2020-11-08,CREDIT,19689
1312,1769283f-aa2f-4054-a226-9c99f203b758,2020-12-28,CREDIT,9750
1313,1769283f-aa2f-4054-a226-9c99f203b758,2020-12-31,DEBIT,77793
1314,1769283f-aa2f-4054-a226-9c99f203b758,2020-11-26,CREDIT,25676
1315,1769283f-aa2f-4054-a226-9c99f203b758,2020-12-11,DEBIT,23610
1316,1769283f-aa2f-4054-a226-9c99f203b758,2020-05-06,DEBIT,1661
1317,1769283f-aa2f-4054-a226-9c99f203b758,2020-02-17,CREDIT,61425
1318,1769283f-aa2f-4054-a226-9c99f203b758,2020-05-12,DEBIT,30302
1319,1769283f-aa2f-4054-a226-9c99f203b758,2020-04-30,DEBIT,96551
1320,1769283f-aa2f-4054-a226-9c99f203b758,2020-09-13,DEBIT,23665
1321,1769283f-aa2f-4054-a226-9c99f203b758,2020-07-16,CREDIT,37035
1322,1769283f-aa2f-4054-a226-9c99f203b758,2020-03-17,CREDIT,20615
1323,1769283f-aa2f-4054-a226-9c99f203b758,2020-03-20,CREDIT,64546
1324,1769283f-aa2f-4054-a226-9c99f203b758,2020-02-27,CREDIT,61691
1325,1769283f-aa2f-4054-a226-9c99f203b758,2020-03-08,DEBIT,35305
1326,1769283f-aa2f-4054-a226-9c99f203b758,2020-05-22,DEBIT,37614
1327,1769283f-aa2f-4054-a226-9c99f203b758,2020-10-17,CREDIT,81769
1328,1769283f-aa2f-4054-a226-9c99f203b758,2020-12-15,DEBIT,56873
1329,1769283f-aa2f-4054-a226-9c99f203b758,2020-04-10,CREDIT,18895
1330,1769283f-aa2f-4054-a226-9c99f203b758,2020-10-15,DEBIT,38992
1331,1769283f-aa2f-4054-a226-9c99f203b758,2020-09-23,DEBIT,41570
1332,1769283f-aa2f-4054-a226-9c99f203b758,2020-05-29,CREDIT,1644
1333,1769283f-aa2f-4054-a226-9c99f203b758,2020-12-21,DEBIT,61755
1334,1769283f-aa2f-4054-a226-9c99f203b758,2020-06-03,CREDIT,98542
1335,1769283f-aa2f-4054-a226-9c99f203b758,2020-11-02,DEBIT,2949
1336,1769283f-aa2f-4054-a226-9c99f203b758,2020-12-01,CREDIT,41660
1337,1769283f-aa2f-4054-a226-9c99f203b758,2020-11-03,DEBIT,97249
1338,1769283f-aa2f-4054-a226-9c99f203b758,2020-10-10,DEBIT,89871
1339,1769283f-aa2f-4054-a226-9c99f203b758,2020-02-26,DEBIT,74528
1340,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-03-23,DEBIT,82208
1341,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-12-24,CREDIT,5428
1342,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-05-25,DEBIT,94823
1343,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-06-18,CREDIT,76890
1344,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-04-16,CREDIT,52578
1345,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-08-16,DEBIT,95463
1346,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-09-01,DEBIT,8868
1347,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-06-06,CREDIT,28157
1348,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-02-19,DEBIT,80799
1349,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-09-26,DEBIT,23147
1350,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-02-12,DEBIT,1793
1351,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-02-17,CREDIT,76268
1352,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-04-11,CREDIT,67754
1353,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-03-21,CREDIT,66598
1354,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-06-24,DEBIT,5113
1355,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-04-04,DEBIT,44747
1356,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-04-21,CREDIT,25924
1357,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-01-24,CREDIT,89805
1358,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-06-25,CREDIT,41047
1359,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-04-14,DEBIT,26034
1360,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-11-14,CREDIT,89875
1361,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-01-06,DEBIT,53453
1362,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-11-20,DEBIT,3832
1363,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-07-01,DEBIT,40620
1364,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-11-14,CREDIT,81634
1365,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-11-10,CREDIT,35992
1366,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-04-21,DEBIT,86259
1367,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-09-30,CREDIT,1195
1368,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-03-19,DEBIT,43840
1369,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-07-02,CREDIT,65060
1370,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-01-16,DEBIT,80262
1371,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-01-14,CREDIT,29090
1372,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-10-20,DEBIT,71697
1373,e2a554cb-9bd4-4c92-9a66-2da84369a97c,2020-11-05,CREDIT,61587
1374,88bfbe34-91e8-4177-a957-a438288f699e,2020-03-08,DEBIT,95521
1375,88bfbe34-91e8-4177-a957-a438288f699e,2020-05-08,CREDIT,67864
1376,88bfbe34-91e8-4177-a957-a438288f699e,2020-03-17,DEBIT,24706
1377,88bfbe34-91e8-4177-a957-a438288f699e,2020-06-04,DEBIT,4461
1378,88bfbe34-91e8-4177-a957-a438288f699e,2020-02-23,CREDIT,40124
1379,88bfbe34-91e8-4177-a957-a438288f699e,2020-01-29,CREDIT,37995
1380,88bfbe34-91e8-4177-a957-a438288f699e,2020-05-23,CREDIT,72564
1381,88bfbe34-91e8-4177-a957-a438288f699e,2020-11-24,DEBIT,27687
1382,88bfbe34-91e8-4177-a957-a438288f699e,2020-08-31,CREDIT,49324
1383,88bfbe34-91e8-4177-a957-a438288f699e,2020-01-17,CREDIT,74528
1384,88bfbe34-91e8-4177-a957-a438288f699e,2020-01-13,CREDIT,38007
1385,88bfbe34-91e8-4177-a957-a438288f699e,2020-01-25,DEBIT,43449
1386,88bfbe34-91e8-4177-a957-a438288f699e,2020-02-11,DEBIT,17365
1387,88bfbe34-91e8-4177-a957-a438288f699e,2020-06-11,DEBIT,12846
1388,88bfbe34-91e8-4177-a957-a438288f699e,2020-06-02,DEBIT,9798
1389,88bfbe34-91e8-4177-a957-a438288f699e,2020-07-15,CREDIT,21534
1390,88bfbe34-91e8-4177-a957-a438288f699e,2020-03-23,CREDIT,79953
1391,88bfbe34-91e8-4177-a957-a438288f699e,2020-03-13,DEBIT,97848
1392,88bfbe34-91e8-4177-a957-a438288f699e,2020-04-26,DEBIT,21591
1393,88bfbe34-91e8-4177-a957-a438288f699e,2020-08-27,CREDIT,22456
1394,88bfbe34-91e8-4177-a957-a438288f699e,2020-08-20,CREDIT,52852
1395,88bfbe34-91e8-4177-a957-a438288f699e,2020-06-16,DEBIT,98132
1396,88bfbe34-91e8-4177-a957-a438288f699e,2020-04-22,DEBIT,24075
1397,88bfbe34-91e8-4177-a957-a438288f699e,2020-12-03,DEBIT,17622
1398,88bfbe34-91e8-4177-a957-a438288f699e,2020-06-16,DEBIT,51425
1399,88bfbe34-91e8-4177-a957-a438288f699e,2020-11-05,DEBIT,98867
1400,88bfbe34-91e8-4177-a957-a438288f699e,2020-10-23,DEBIT,20793
1401,88bfbe34-91e8-4177-a957-a438288f699e,2020-01-12,DEBIT,50402
1402,88bfbe34-91e8-4177-a957-a438288f699e,2020-01-14,DEBIT,31771
1403,88bfbe34-91e8-4177-a957-a438288f699e,2020-03-22,CREDIT,17952
1404,88bfbe34-91e8-4177-a957-a438288f699e,2020-08-05,DEBIT,42890
1405,88bfbe34-91e8-4177-a957-a438288f699e,2020-05-16,CREDIT,91944
1406,88bfbe34-91e8-4177-a957-a438288f699e,2020-12-21,DEBIT,84660
1407,88bfbe34-91e8-4177-a957-a438288f699e,2020-10-22,CREDIT,79094
1408,88bfbe34-91e8-4177-a957-a438288f699e,2020-08-11,DEBIT,11511
1409,88bfbe34-91e8-4177-a957-a438288f699e,2020-03-07,CREDIT,97069
1410,88bfbe34-91e8-4177-a957-a438288f699e,2020-11-02,CREDIT,42410
1411,88bfbe34-91e8-4177-a957-a438288f699e,2020-10-30,CREDIT,4340
1412,88bfbe34-91e8-4177-a957-a438288f699e,2020-08-19,DEBIT,83372
1413,88bfbe34-91e8-4177-a957-a438288f699e,2020-11-03,CREDIT,29163
1414,88bfbe34-91e8-4177-a957-a438288f699e,2020-03-10,CREDIT,84006
1415,2aa7e0fd-1232-4bb8-845b-4a7c9be0f832,2020-02-21,DEBIT,88319
1416,2aa7e0fd-1232-4bb8-845b-4a7c9be0f832,2020-05-15,CREDIT,9952
1417,2aa7e0fd-1232-4bb8-845b-4a7c9be0f832,2020-03-27,DEBIT,56845
1418,2aa7e0fd-1232-4bb8-845b-4a7c9be0f832,2020-11-25,DEBIT,44273
1419,2aa7e0fd-1232-4bb8-845b-4a7c9be0f832,2020-02-27,CREDIT,85611
1420,2aa7e0fd-1232-4bb8-845b-4a7c9be0f832,2020-02-09,CREDIT,40673
1421,2aa7e0fd-1232-4bb8-845b-4a7c9be0f832,2020-03-16,CREDIT,53295
1422,3cc52caa-95ab-4e89-bfbc-b8cdbc94595d,2020-09-25,CREDIT,69970
1423,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-03-06,CREDIT,22583
1424,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-01-17,DEBIT,92374
1425,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-01-15,DEBIT,13045
1426,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-07-09,CREDIT,27878
1427,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-05-16,DEBIT,63584
1428,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-07-29,CREDIT,74147
1429,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-04-09,DEBIT,50429
1430,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-08-21,CREDIT,38004
1431,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-11-15,DEBIT,27951
1432,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-10-28,CREDIT,27314
1433,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-07-31,CREDIT,41359
1434,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-07-04,CREDIT,48053
1435,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-04-16,DEBIT,61433
1436,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-03-17,CREDIT,58237
1437,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-10-27,DEBIT,47547
1438,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-02-25,DEBIT,75491
1439,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-08-16,CREDIT,4054
1440,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-05-18,DEBIT,25793
1441,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-11-03,CREDIT,8767
1442,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-03-04,CREDIT,7650
1443,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-08-13,DEBIT,44120
1444,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-12-23,CREDIT,14660
1445,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-07-01,CREDIT,70379
1446,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-12-17,DEBIT,57617
1447,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-08-13,CREDIT,7373
1448,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-03-12,DEBIT,19161
1449,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-10-12,CREDIT,77768
1450,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-08-19,CREDIT,81358
1451,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-12-23,CREDIT,93903
1452,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-08-20,DEBIT,50831
1453,c7c404ca-e7db-4029-bdf0-8402e2984caf,2020-09-02,CREDIT,81747
1454,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-11-26,DEBIT,63256
1455,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-05-27,CREDIT,70460
1456,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-10-31,CREDIT,94705
1457,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-07-30,DEBIT,70091
1458,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-06-28,CREDIT,60590
1459,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-12-14,DEBIT,72810
1460,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-02-05,CREDIT,26251
1461,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-03-02,CREDIT,50716
1462,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-09-05,CREDIT,37727
1463,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-07-06,DEBIT,47060
1464,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-02-23,DEBIT,37793
1465,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-01-10,DEBIT,51361
1466,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-05-28,CREDIT,51663
1467,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-05-07,DEBIT,39365
1468,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-01-11,DEBIT,69299
1469,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-06-10,DEBIT,5593
1470,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-09-22,CREDIT,84096
1471,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-11-15,DEBIT,74311
1472,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-12-07,DEBIT,88274
1473,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-05-16,DEBIT,98378
1474,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-01-29,DEBIT,7008
1475,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-05-09,DEBIT,97731
1476,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-06-08,DEBIT,9655
1477,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-10-15,CREDIT,80649
1478,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-05-29,DEBIT,31200
1479,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-12-15,DEBIT,37665
1480,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-09-30,DEBIT,39618
1481,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-08-11,DEBIT,9446
1482,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-10-07,CREDIT,59480
1483,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-11-27,CREDIT,21850
1484,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-11-29,CREDIT,64008
1485,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-09-16,CREDIT,63097
1486,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-05-02,DEBIT,40272
1487,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-10-02,DEBIT,54412
1488,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-07-02,CREDIT,82274
1489,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-04-18,CREDIT,28549
1490,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-06-30,DEBIT,2000
1491,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-01-12,CREDIT,7521
1492,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-09-27,CREDIT,81927
1493,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-07-28,DEBIT,24212
1494,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-04-11,CREDIT,63806
1495,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-05-13,DEBIT,51077
1496,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-06-16,CREDIT,62413
1497,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-04-09,DEBIT,45442
1498,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-12-07,DEBIT,45415
1499,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-04-24,DEBIT,88728
1500,f42e3f6f-48db-4057-a640-76d99ab61ee8,2020-01-15,DEBIT,78479
1501,5ab88798-d0e0-496c-9d38-2537926e6773,2020-08-26,CREDIT,65726
1502,5ab88798-d0e0-496c-9d38-2537926e6773,2020-08-07,DEBIT,69587
1503,5ab88798-d0e0-496c-9d38-2537926e6773,2020-07-15,DEBIT,7
1504,5ab88798-d0e0-496c-9d38-2537926e6773,2020-02-29,DEBIT,92593
1505,5ab88798-d0e0-496c-9d38-2537926e6773,2020-05-29,CREDIT,38216
1506,5ab88798-d0e0-496c-9d38-2537926e6773,2020-07-23,DEBIT,94056
1507,5ab88798-d0e0-496c-9d38-2537926e6773,2020-09-06,CREDIT,74895
1508,5ab88798-d0e0-496c-9d38-2537926e6773,2020-12-24,DEBIT,94514
1509,5ab88798-d0e0-496c-9d38-2537926e6773,2020-05-12,DEBIT,15875
1510,5ab88798-d0e0-496c-9d38-2537926e6773,2020-10-29,DEBIT,36538
1511,5ab88798-d0e0-496c-9d38-2537926e6773,2020-02-12,CREDIT,15753
1512,5ab88798-d0e0-496c-9d38-2537926e6773,2020-08-28,DEBIT,63558
1513,5ab88798-d0e0-496c-9d38-2537926e6773,2020-07-24,DEBIT,12383
1514,5ab88798-d0e0-496c-9d38-2537926e6773,2020-09-14,DEBIT,48704
1515,5ab88798-d0e0-496c-9d38-2537926e6773,2020-02-17,CREDIT,61793
1516,5ab88798-d0e0-496c-9d38-2537926e6773,2020-11-24,CREDIT,27508
1517,5ab88798-d0e0-496c-9d38-2537926e6773,2020-02-29,CREDIT,19886
1518,5ab88798-d0e0-496c-9d38-2537926e6773,2020-06-18,DEBIT,7138
1519,5ab88798-d0e0-496c-9d38-2537926e6773,2020-02-29,DEBIT,2812
1520,5ab88798-d0e0-496c-9d38-2537926e6773,2020-06-29,DEBIT,28681
1521,5ab88798-d0e0-496c-9d38-2537926e6773,2020-09-09,CREDIT,75319
1522,5ab88798-d0e0-496c-9d38-2537926e6773,2020-06-24,DEBIT,68557
1523,5ab88798-d0e0-496c-9d38-2537926e6773,2020-07-06,DEBIT,29011
1524,5ab88798-d0e0-496c-9d38-2537926e6773,2020-09-08,DEBIT,73887
1525,5ab88798-d0e0-496c-9d38-2537926e6773,2020-02-06,CREDIT,31615
1526,5ab88798-d0e0-496c-9d38-2537926e6773,2020-03-01,DEBIT,14547
1527,5ab88798-d0e0-496c-9d38-2537926e6773,2020-07-09,DEBIT,51423
1528,5ab88798-d0e0-496c-9d38-2537926e6773,2020-08-11,CREDIT,64261
1529,5ab88798-d0e0-496c-9d38-2537926e6773,2020-11-25,DEBIT,31899
1530,5ab88798-d0e0-496c-9d38-2537926e6773,2020-02-08,DEBIT,76764
1531,5ab88798-d0e0-496c-9d38-2537926e6773,2020-10-20,DEBIT,12180
1532,5ab88798-d0e0-496c-9d38-2537926e6773,2020-06-25,DEBIT,13338
1533,5ab88798-d0e0-496c-9d38-2537926e6773,2020-04-08,DEBIT,60673
1534,5ab88798-d0e0-496c-9d38-2537926e6773,2020-02-06,DEBIT,14268
1535,5ab88798-d0e0-496c-9d38-2537926e6773,2020-04-09,CREDIT,61446
1536,5ab88798-d0e0-496c-9d38-2537926e6773,2020-03-14,DEBIT,91259
1537,5ab88798-d0e0-496c-9d38-2537926e6773,2020-11-01,DEBIT,77913
1538,5ab88798-d0e0-496c-9d38-2537926e6773,2020-05-26,CREDIT,98468
1539,5ab88798-d0e0-496c-9d38-2537926e6773,2020-11-05,DEBIT,49821
1540,5ab88798-d0e0-496c-9d38-2537926e6773,2020-03-15,CREDIT,26759
1541,5ab88798-d0e0-496c-9d38-2537926e6773,2020-05-27,DEBIT,25966
1542,e780994a-16d1-405a-990a-ef9732521808,2020-01-25,CREDIT,27247
1543,e780994a-16d1-405a-990a-ef9732521808,2020-06-30,CREDIT,87470
1544,e780994a-16d1-405a-990a-ef9732521808,2020-08-22,DEBIT,55369
1545,e780994a-16d1-405a-990a-ef9732521808,2020-07-13,CREDIT,62560
1546,e780994a-16d1-405a-990a-ef9732521808,2020-02-16,CREDIT,20008
1547,e780994a-16d1-405a-990a-ef9732521808,2020-01-12,CREDIT,54579
1548,e780994a-16d1-405a-990a-ef9732521808,2020-02-28,DEBIT,21819
1549,e780994a-16d1-405a-990a-ef9732521808,2020-03-01,CREDIT,54601
1550,e780994a-16d1-405a-990a-ef9732521808,2020-03-01,CREDIT,59245
1551,e780994a-16d1-405a-990a-ef9732521808,2020-07-28,CREDIT,26283
1552,e780994a-16d1-405a-990a-ef9732521808,2020-06-05,DEBIT,9523
1553,e780994a-16d1-405a-990a-ef9732521808,2020-10-29,CREDIT,99713
1554,e780994a-16d1-405a-990a-ef9732521808,2020-08-24,CREDIT,97827
1555,e780994a-16d1-405a-990a-ef9732521808,2020-12-13,DEBIT,82993
1556,e780994a-16d1-405a-990a-ef9732521808,2020-05-17,CREDIT,84294
1557,e780994a-16d1-405a-990a-ef9732521808,2020-03-19,DEBIT,84567
1558,e780994a-16d1-405a-990a-ef9732521808,2020-12-15,DEBIT,80273
1559,e780994a-16d1-405a-990a-ef9732521808,2020-01-04,CREDIT,69854
1560,e780994a-16d1-405a-990a-ef9732521808,2020-09-19,CREDIT,60223
1561,e780994a-16d1-405a-990a-ef9732521808,2020-05-07,DEBIT,961
1562,e780994a-16d1-405a-990a-ef9732521808,2020-07-16,CREDIT,12895
1563,e780994a-16d1-405a-990a-ef9732521808,2020-06-07,CREDIT,20482
1564,e780994a-16d1-405a-990a-ef9732521808,2020-12-05,CREDIT,77443
1565,7fb0dc0a-9d7f-4de3-b10b-887e8d4726a1,2020-11-18,CREDIT,15943
1566,7fb0dc0a-9d7f-4de3-b10b-887e8d4726a1,2020-08-12,DEBIT,13446
1567,7fb0dc0a-9d7f-4de3-b10b-887e8d4726a1,2020-05-10,DEBIT,65675
1568,7fb0dc0a-9d7f-4de3-b10b-887e8d4726a1,2020-12-17,CREDIT,16700
1569,7fb0dc0a-9d7f-4de3-b10b-887e8d4726a1,2020-10-20,DEBIT,37433
1570,7fb0dc0a-9d7f-4de3-b10b-887e8d4726a1,2020-08-10,DEBIT,62032
1571,7fb0dc0a-9d7f-4de3-b10b-887e8d4726a1,2020-09-15,DEBIT,51740
1572,7fb0dc0a-9d7f-4de3-b10b-887e8d4726a1,2020-05-24,CREDIT,41567
1573,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-10-07,DEBIT,92654
1574,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-12-12,CREDIT,69631
1575,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-07-19,DEBIT,12668
1576,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-09-17,CREDIT,50303
1577,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-05-09,CREDIT,83052
1578,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-12-16,CREDIT,49743
1579,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-08-12,CREDIT,85372
1580,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-08-23,CREDIT,64960
1581,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-06-13,DEBIT,33128
1582,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-12-08,CREDIT,3219
1583,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-10-29,DEBIT,58952
1584,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-08-27,CREDIT,17388
1585,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-12-20,CREDIT,33605
1586,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-03-01,DEBIT,69257
1587,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-02-26,DEBIT,78154
1588,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-06-26,CREDIT,21790
1589,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-10-29,DEBIT,5950
1590,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-02-08,CREDIT,25721
1591,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-01-03,CREDIT,60201
1592,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-06-01,CREDIT,46248
1593,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-09-20,DEBIT,48239
1594,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-02-02,DEBIT,5837
1595,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-10-04,CREDIT,14699
1596,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-06-08,DEBIT,14784
1597,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-11-24,DEBIT,65241
1598,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-02-10,CREDIT,47365
1599,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-01-22,CREDIT,64665
1600,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-06-29,DEBIT,74223
1601,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-09-20,CREDIT,93312
1602,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-12-19,DEBIT,90972
1603,97c54725-1777-45ad-98bd-73f92d2a6a7e,2020-08-26,DEBIT,60893
1604,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-12-18,CREDIT,11064
1605,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-05-26,DEBIT,3
1606,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-03-22,DEBIT,51324
1607,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-11-10,DEBIT,96534
1608,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-11-02,CREDIT,36576
1609,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-08-04,CREDIT,13857
1610,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-01-28,CREDIT,57525
1611,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-07-28,CREDIT,77529
1612,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-11-17,DEBIT,4420
1613,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-11-20,CREDIT,24807
1614,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-05-16,CREDIT,13821
1615,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-12-10,CREDIT,65585
1616,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-11-22,DEBIT,49717
1617,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-08-25,CREDIT,42139
1618,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-12-12,CREDIT,25877
1619,7f5f8c30-a62d-442e-bf37-3a433099ce1c,2020-12-28,DEBIT,37657
